Dialog_ID,Type,Actor,Text
hit:1568_conv:3137,utterance,speaker,Don't really need anything but it was a great way to start the day.
hit:1568_conv:3137,utterance,listener,For sure! Any extra money is always good!
hit:1568_conv:3137,utterance,speaker,I'm thinking easy come easy go. Maybe do something fun this weekend I'm normally to broke to do.
hit:6664_conv:13328,situation,none,I'm going to the movies tonight
hit:6664_conv:13328,utterance,speaker,"I'm so hyped, I'm going to the movies!"
hit:6664_conv:13328,utterance,listener,Awesome! What are you going to see?
hit:6664_conv:13328,utterance,speaker,"Not sure yet, I'll have to ask my friends"
hit:6664_conv:13328,utterance,listener,"Whatever it is, I hope you have a good time!"
hit:4919_conv:9839,situation,none,I started back at my old job recently. A lot has changed but I was also really looking forward to it as I love the work.
hit:4919_conv:9839,utterance,speaker,I went back to work for my former company recently. They laid me off a few years ago when things were tough. Coming back was a little scary but I was thrilled!
hit:4919_conv:9839,utterance,listener,That is awesome!  I would be really excited if I were in yyour shoes!
hit:4919_conv:9839,utterance,speaker,"Yes, that's exactly how I felt. I suspected they'd been in trouble for a while so when they asked me to come back and help them out it felt really good."
hit:4919_conv:9839,utterance,listener,I hope you go far in your job!  Good luck!
hit:4919_conv:9839,utterance,speaker,Thank you!
hit:11828_conv:23657,situation,none,5 days eft
hit:11828_conv:23657,utterance,speaker,I Really really can't wait! next week is the week! i finally get to see my love
hit:11828_conv:23657,utterance,listener,awww. that is good news!
hit:11828_conv:23657,utterance,speaker,"i know! i am so happy about this! and i really can't wait, we are going to go on a cable car too"
hit:11828_conv:23657,utterance,listener,how long has it been seen youve seen each other?
hit:621_conv:1242,situation,none,I can't wait to watch the world cup finals.
hit:621_conv:1242,utterance,speaker,I can't wait to watch the world cup finals..
hit:621_conv:1242,utterance,listener,which team are you supporting
hit:621_conv:1242,utterance,speaker,I'm supporting France.
hit:621_conv:1242,utterance,listener,yeeees. I am alos supporting France. I hope it wins
hit:1064_conv:2128,situation,none,I get to see my dog this weekend!
hit:1064_conv:2128,utterance,speaker,I can't wait until I see my golden retriever Blue this weekend!
hit:1064_conv:2128,utterance,listener,Where has he been?
hit:1064_conv:2128,utterance,speaker,"I live away from my parents, he lives with them."
hit:1064_conv:2128,utterance,listener,Oh I bet you are excited then! He will be happy too!
hit:1064_conv:2128,utterance,speaker,Yup goldens are happy about pretty much anything lol :) Do you have any pets?
hit:6683_conv:13366,situation,none,Earlier this week when I got my yearly review I found out I got a raise and will hopefully at some point be able to take over the helpdesk.
hit:6683_conv:13366,utterance,speaker,I was so happy!  I have been working so hard for this company since I started so this is a great sign in my opinion!
hit:6683_conv:13366,utterance,listener,Did you get a promotion?
hit:6683_conv:13366,utterance,speaker,Not yet but I did get a raise!  If the company takes over I will get to be in charge of the helpdesk though!
hit:6683_conv:13366,utterance,listener,"Wow, great job!"
hit:6683_conv:13366,utterance,speaker,Thank you! It's insane up here sometimes but I feel like I could be a good team lead.
hit:5395_conv:10791,situation,none,i am happy about the beautiful weather today
hit:5395_conv:10791,utterance,speaker,i am happy about the beautiful weather today
hit:5395_conv:10791,utterance,listener,I love it when it's nice out. Are you going to do something outside?
hit:5395_conv:10791,utterance,speaker,"yes, im going to the park later this afternoon!"
hit:5395_conv:10791,utterance,listener,That sounds great. A nice long walk in perfect weather. There's hardly anything better.
hit:11041_conv:22083,situation,none,next week my vacation starts. I am really looking forward to it
hit:11041_conv:22083,utterance,speaker,next week my vacation starts. I am really looking forward to it
hit:11041_conv:22083,utterance,listener,I bet you cant wait.  WHere are going for your vacation?
hit:11041_conv:22083,utterance,speaker,"i always wanted to visit Miami, i can't wait to visit the beach and take in all  the fun"
hit:11041_conv:22083,utterance,listener,Miami sounds like a great place to go for a vacation.   I wish I was going with you!
hit:4667_conv:9335,situation,none,I am so thrilled about Lebron joining the Lakers. Finally something to get us all riled up!
hit:4667_conv:9335,utterance,speaker,I am so hyped about Lebron  joining the Lakers!
hit:4667_conv:9335,utterance,listener,That's exciting! I'm guessing you're a Lakers fan?
hit:4667_conv:9335,utterance,speaker,Yeah i am! We finally have something that unite and rally us behind our team for a season
hit:4667_conv:9335,utterance,listener,What team was he on before?
hit:6597_conv:13195,situation,none,My girlfriend is moving in this weekend
hit:6597_conv:13195,utterance,speaker,My girlfriend is moving in this weekend.  This is the first relationship I have had that actually will be living with me.
hit:6597_conv:13195,utterance,listener,Are you excited for it?
hit:6597_conv:13195,utterance,speaker,I am very excited for it.  Im ready to start this next chapter in my life and hoping everything goes well after the move.
hit:6597_conv:13195,utterance,listener,I hope this is the true love for you
hit:8016_conv:16033,situation,none,I was so happy that I finally got to leave retail and get a better job.
hit:8016_conv:16033,utterance,speaker,I was so happy that after many years in retail I found a better job.
hit:8016_conv:16033,utterance,listener,Congratulations! Retail really does suck.
hit:8016_conv:16033,utterance,speaker,Yeah it does. It really made me dislike people a lot.
hit:8016_conv:16033,utterance,listener,Understandably. My girlfriend is a student and works in retail part-time. She says the same thing.
hit:7742_conv:15484,situation,none,"Once, I went camping with my family. We saw many animals and a beautiful creek. It was a happy time."
hit:7742_conv:15484,utterance,speaker,"Once, I went camping with my family. We saw many animals and a beautiful creek. It was a happy time."
hit:7742_conv:15484,utterance,listener,That sounds so great. Being in nature makes you feel so good.
hit:7742_conv:15484,utterance,speaker,It does! I really hope we get to go camping again this fall.
hit:7742_conv:15484,utterance,listener,You should just make a plan and do it. It sounds like it is worthwhile.
hit:10687_conv:21374,situation,none,One time I won a stuffed animal from the claw machine!
hit:10687_conv:21374,utterance,speaker,One time I won a stuffed animal from the claw machine!
hit:10687_conv:21374,utterance,listener,Me too! I love that game!
hit:10687_conv:21374,utterance,speaker,"Yup, I did it in my first try too!"
hit:10687_conv:21374,utterance,listener,I saw a machine one time that you could win live lobsters. They would cook it for you if you won.
hit:8214_conv:16429,situation,none,The day we finally found our rotty pup and got to go get him.  That was one of the most joyful days in my life and I just could not wait.
hit:8214_conv:16429,utterance,speaker,I was thinking about when we finally got to go pick up Rodimus after all that waiting!  I've never been so excited in my life.
hit:8214_conv:16429,utterance,listener,what is that?
hit:8214_conv:16429,utterance,speaker,It's our Rotty pup! Sorry haha
hit:8214_conv:16429,utterance,listener,oh that explains it!
hit:8214_conv:16429,utterance,speaker,Yes!  We had been waiting forever to find just the right breeder and then we found him oh my gosh.  That felt like the longest week of my life!
hit:4832_conv:9665,situation,none,"I'm getting a promotion at work! I've been working toward it for a while now, and it has paid off!"
hit:4832_conv:9665,utterance,speaker,Yay! I'm finally getting a promotion at work!
hit:4832_conv:9665,utterance,listener,"Congratulations, that's awesome! I hope you're getting a raise too!"
hit:4832_conv:9665,utterance,speaker,"Yeah, a raise will definitely come with it. I've put a lot of work into this, and it finally paid off!"
hit:4832_conv:9665,utterance,listener,"Hope you treat yourself to celebrate, you deserve it!"
hit:6435_conv:12871,situation,none,Next month my wife and I are going on vacation. It's our first vacation since we got married.
hit:6435_conv:12871,utterance,speaker,Next month my wife and I are going on vacation to Hawaii.
hit:6435_conv:12871,utterance,listener,Wow! I bet you two are very excited!
hit:6435_conv:12871,utterance,speaker,"We are, it will be our first vacation together since we got married."
hit:6435_conv:12871,utterance,listener,"That is wonderful. Our first vacation after getting married was full of fun, sun and adventure. Those are the best!"
hit:11315_conv:22631,situation,none,I am going to a beer dabbler this weekend.  It has been a really busy last couple of weeks so it should be awesome to drink and not worry about anything.
hit:11315_conv:22631,utterance,speaker,I'm going to a beer dabbler this weekend.  It has been very busy the last couple weeks so I'm really looking forward to drinking and relaxing this weekend.
hit:11315_conv:22631,utterance,listener,That will be fun. What a great way to relax and unwind
hit:11315_conv:22631,utterance,speaker,I think so.  I'm hoping the weather will be nice and we can all have a great time!
hit:11315_conv:22631,utterance,listener,I saw the weather forecast. We only have a 20% chance of rain so you know how it is here. We'll be good.
hit:4065_conv:8131,situation,none,I really can't wait for tomorrow.
hit:4065_conv:8131,utterance,speaker,I am looking forward for tomorrow.
hit:4065_conv:8131,utterance,listener,I will be expecting to see you there.
hit:4065_conv:8131,utterance,speaker,"Yes, tomorrow as well as today are such a nice places."
hit:4065_conv:8131,utterance,listener,Having positive attitude always succeed. Keep it up.
hit:4873_conv:9746,situation,none,I was starting a new job and so thrilled to be doing something different. I'd been at my old job for 6 years.
hit:4873_conv:9746,utterance,speaker,I'm starting a new job next week! Can't wait to be doing something different for a change!
hit:4873_conv:9746,utterance,listener,That's great. What will you be doing at your new job?
hit:4873_conv:9746,utterance,speaker,Thanks! Graphic design mostly. At my old job I was a manager and it was horrible.
hit:4873_conv:9746,utterance,listener,"Sometimes being a manager is the worst job you can have at a place, you seem to be the one who gets blamed for everything."
hit:7040_conv:14080,situation,none,I am so thrilled I will be closing on my first house next month for me and my family.
hit:7040_conv:14080,utterance,speaker,I will officially be a first time home owner next month.
hit:7040_conv:14080,utterance,listener,"How exciting!!!  I bet you are thinking already about  how you want to decorate it and fix up the lawn, etc.."
hit:7040_conv:14080,utterance,speaker,I am this is all I ever wanted for my family and it is about to come I am so thrilled with joy can't wait.
hit:7040_conv:14080,utterance,listener,I can imagine!  It is certainly an exciting time.  I bet you are just over the moon happy!
hit:11968_conv:23937,situation,none,I am very happy that my popsicle business is finally thriving! I have worked so hard on it for many years.
hit:11968_conv:23937,utterance,speaker,I am very happy that my popsicle business is finally thriving! I have worked so hard on it for many years.
hit:11968_conv:23937,utterance,listener,That is great. Where are you selling your popsicle?
hit:11968_conv:23937,utterance,speaker,From my house and from a few local stores. I am not ready to make it any bigger than that.
hit:11968_conv:23937,utterance,listener,I understand. Good luck.
hit:7961_conv:15923,situation,none,I can't wait to go to my brother's wedding.
hit:7961_conv:15923,utterance,speaker,My older brother is getting married Friday.
hit:7961_conv:15923,utterance,listener,"Congrats!, I'm sure you must be very happy!"
hit:7961_conv:15923,utterance,speaker,I am very happy for him! I thought it was never going to happen!
hit:7961_conv:15923,utterance,listener,"Haha brotherly love, I hope him and the lucky gal have a wonderful life together!"
hit:5378_conv:10756,situation,none,im stoked to go to the park later today
hit:5378_conv:10756,utterance,speaker,im stoked to go to the park later today
hit:5378_conv:10756,utterance,listener,I bet you are. What are you going to do?
hit:5378_conv:10756,utterance,speaker,take my dog to the park and meet up with some friends!
hit:5378_conv:10756,utterance,listener,sounds like a real good time i hope you enjoy it
hit:4847_conv:9695,situation,none,Recently we decided to rescue another kitten. We were so thrilled to be adding another furry member to our family and save a life.
hit:4847_conv:9695,utterance,speaker,We've decided to adopt another cat from the shelter!
hit:4847_conv:9695,utterance,listener,"That is great! Adopt, don't shop! Always a great motto!"
hit:4847_conv:9695,utterance,speaker,"Agreed, that's my motto! This is a high-kill shelter too, so we'll definitely be saving a life :)"
hit:4847_conv:9695,utterance,listener,"That is great, I commend you!"
hit:7060_conv:14120,situation,none,We are leaving for vacation tomorrow. We are going to Florida for 10 days.
hit:7060_conv:14120,utterance,speaker,I'm leaving tomorrow to go on vacation!
hit:7060_conv:14120,utterance,listener,Hey that's awesome!  Where ya goin?
hit:7060_conv:14120,utterance,speaker,We are going to Daytona and Orlando for 10 days.
hit:7060_conv:14120,utterance,listener,Holy cow that's awesome!  That's gonna be a fun 10 days!
hit:7060_conv:14120,utterance,speaker,I sure hope so! We've been planning this trip for a year.
hit:7060_conv:14120,utterance,listener,Cool!  Have fun and be safe!!
hit:3743_conv:7487,situation,none,I am going to Busch Gardens next week with my family!
hit:3743_conv:7487,utterance,speaker,I am very much looking forward to going to Busch Gardens next week with my family!
hit:3743_conv:7487,utterance,listener,Ive been to Busch Gardens before.  They have some really cool Roller coasters.  I hope you have a great time.
hit:3743_conv:7487,utterance,speaker,I do too. Did you go to the one in Williamsburg or in Tampa?
hit:3743_conv:7487,utterance,listener,Ive been to the one in Tampa.  They have this new coaster that rotates forward and backward and spins around. It was equal parts fun and scary.
hit:4783_conv:9567,situation,none,I am so excited about going to the movies
hit:4783_conv:9567,utterance,speaker,I am so excited about going to the movies
hit:4783_conv:9567,utterance,listener,Oh cool! What movie are you going to see?
hit:4783_conv:9567,utterance,speaker,I'm going to see the purge. I have been waiting to see it for a while
hit:4783_conv:9567,utterance,listener,Oh awesome! It's a new one?
hit:3397_conv:6795,situation,none,"I was so happy when I got my new bike, I wanted one for so long!"
hit:3397_conv:6795,utterance,speaker,I finally got a new bike! I've been wanting one for so long!
hit:3397_conv:6795,utterance,listener,There are so many bike trails available now. You are going to have a lot of fun.
hit:3397_conv:6795,utterance,speaker,"I hope so, my new bike has so many gears. Such an upgrade from my last one! I can't wait to take it out."
hit:3397_conv:6795,utterance,listener,I'm glad you were able to get one that you are going to enjoy so much.
hit:3514_conv:7029,situation,none,I was thrilled to get to see Hamilton. I was so much looking forward to it
hit:3514_conv:7029,utterance,speaker,"I was so thrilled to get to see Hamilton, i was really looking forward to it"
hit:3514_conv:7029,utterance,listener,Who is hamilton?
hit:3514_conv:7029,utterance,speaker,"It is the broadway show, by Lin manuel miranda"
hit:3514_conv:7029,utterance,listener,"Oh okay, did you see it in NYC?"
hit:10325_conv:20650,situation,none,Going to an amusement park.
hit:10325_conv:20650,utterance,speaker,"This past month, I was able to visit Six Flags!"
hit:10325_conv:20650,utterance,listener,That's neat and sounds like a lot of fun!
hit:10325_conv:20650,utterance,speaker,It was amazing. The last time I was at an amusement park had to have been over a decade ago!
hit:10325_conv:20650,utterance,listener,I have not been in years! Was it as fun this time as it was years ago?
hit:5469_conv:10938,situation,none,"One time when I was playing video poker, I put $10 in the machine. On my first deal, I hit the jackpot! When all was said and done, I cashed out $1000!"
hit:5469_conv:10938,utterance,speaker,"Though the odds are against you, I understand why people gamble. I remember a particular time I was playing video poker at a local dive bar."
hit:5469_conv:10938,utterance,listener,I've never gambled. What happened when you were playing video poker? And is it fun?
hit:5469_conv:10938,utterance,speaker,"Well, take this with a grain of salt, but it CAN be a blast. I put in $5 like I usually do, and on the first deal, I hit $1000. I went nuts, cashing out immediately and started shoving $20 bills in to everyone's hands and pockets!"
hit:5469_conv:10938,utterance,listener,"Wow, check out Mr. Moneybags over here! That must have been a real thrill though."
hit:11110_conv:22221,situation,none,One time I got to spend two weeks in France. It was my first time visiting another country.
hit:11110_conv:22221,utterance,speaker,okay.
hit:11110_conv:22221,utterance,listener,"I've never been abroad before, but I'm going to spend two weeks in France next month!"
hit:11110_conv:22221,utterance,speaker,That is great! What will you be doing there?
hit:11110_conv:22221,utterance,listener,I am going to visit a few cities and tourist attractions.
hit:4712_conv:9424,situation,none,My wife is coming back home after being out of the country for 2 months.
hit:4712_conv:9424,utterance,speaker,My wife is coming home after being out of the country for 2 months.  I can't wait!
hit:4712_conv:9424,utterance,listener,You must be really excited!
hit:4712_conv:9424,utterance,speaker,"I am!  We've never been apart this long, so it's been tough."
hit:4712_conv:9424,utterance,listener,Are you planning something special when she comes home?
hit:281_conv:563,situation,none,"I recently booked our vacation accommodations in Florida, which we are going to in a few weeks. We have a large beachfront condo and I can't wait!"
hit:281_conv:563,utterance,speaker,My family and I are going on vacation in a few weeks. We rented a largo beachfront condo and I can't wait!
hit:281_conv:563,utterance,listener,OH I love the beach!!  Which beach are you going to go to?
hit:281_conv:563,utterance,speaker,"We are going to be staying at Miramar Beach in Florida, about an  hour Panama City Beach. The view is amazing from our balcony and we are so ready!"
hit:281_conv:563,utterance,listener,"PCB is where we always go! If you want to drive a little bit, go to HUNTS in PCB - it's off the beaten path but THE best seafood and prices - just go early (like 4oclock) for dinner or you won't get in!!"
hit:6193_conv:12387,situation,none,The other day I got to take my kids to the beach for the first time. I could barely contain myself on the trip there!
hit:6193_conv:12387,utterance,speaker,Tuesday I got to take my kids to the beach for the first time.
hit:6193_conv:12387,utterance,listener,Did you have a good time?
hit:6193_conv:12387,utterance,speaker,We had a blast! I could barely contain myself on the trip there!
hit:6193_conv:12387,utterance,listener,They'll always have good memories of the beach.
hit:3576_conv:7152,situation,none,My friend from down South is visiting this week. I am very happy for her arrival!
hit:3576_conv:7152,utterance,speaker,A have a friend that is going to be visiting me this week! I cannot wait!
hit:3576_conv:7152,utterance,listener,How did you meet your friend?!
hit:3576_conv:7152,utterance,speaker,She was a very close college friend and now she lives a few hours south.
hit:3576_conv:7152,utterance,listener,College and high school friends are always close to the heart. I'm glad she lives fairly close!
hit:6662_conv:13325,situation,none,The other night we started watching the Red Sox game in the second to last inning. They were losing and the next thing you know they were up by several runs. The game went into overtime but they did win and we were extremely happy.
hit:6662_conv:13325,utterance,speaker,"We started watching a Red Sox game near the end and they were losing. Next thing you know, they were ahead four runs."
hit:6662_conv:13325,utterance,listener,Whoa that is always exciting. Baseball can be boring at times.
hit:6662_conv:13325,utterance,speaker,"Yes, usually I think so too. But this was really fun to watch and we were so happy because it did not look good at first."
hit:6662_conv:13325,utterance,listener,I love sports. I am glad you got to experience that.
hit:11347_conv:22694,situation,none,I remember when i was younger i saved up all summer and took odd jobs so i could buy a dreamcast. Probably the most i've ever anticipated anything.
hit:11347_conv:22694,utterance,speaker,I babysat and worked odd jobs all summer when i was younger to save up and buy a sega dreamcast.
hit:11347_conv:22694,utterance,listener,"Oh god I miss my dreamcast, I bet you were so happy when you got it."
hit:11347_conv:22694,utterance,speaker,"Yep, i've never looked forward to something so much in my life. I still have the dreamcast as well."
hit:11347_conv:22694,utterance,listener,"That's great I have pretty much all of the ones I had in my childhood, even the Atari."
hit:2599_conv:5199,situation,none,Getting pregnant
hit:2599_conv:5199,utterance,speaker,"One of the scariest, yet happiest experiences in my life was finding out that I was going to have a baby."
hit:2599_conv:5199,utterance,listener,"Oh I can relate to that especially if you are not prepared for it, it can get really scary"
hit:2599_conv:5199,utterance,speaker,"Oh, we were totally unprepared. In fact, my partner and I were working out of state in a compromising environment. We had to double on back home to get our lives set up for the big change!"
hit:2599_conv:5199,utterance,listener,You guys will be alright trust me I  experienced same with my partner and now we are fine. Our kid is a teenager now. I am happy for you guys
hit:8722_conv:17444,situation,none,"My girlfriend and I really like going to breweries. Unfortunately, there hadn't been any in our small town. Then, we got the news that one will be opening a few weeks from now!"
hit:8722_conv:17444,utterance,speaker,"The micro brewery explosion in America has been awesome for my girlfriend and I, as we love craft beer. Until recently, our town didn't have one though."
hit:8722_conv:17444,utterance,listener,I love beer! I wish I could try your guy's beer.  Is it a hard process?
hit:8722_conv:17444,utterance,speaker,"We actually don't brew our own, and hadn't been able to try many because we live in a small town. But we just got the news that a micro brewery was opening here in a few weeks!"
hit:8722_conv:17444,utterance,listener,"Awesome, that's great news!  Hope you guys make a great tasting one and become big!"
hit:10670_conv:21340,situation,none,I remember back when I got to pick up my dog at the airport when she was a puppy.
hit:10670_conv:21340,utterance,speaker,I remember back when I got to pick up my dog at the airport when she was a puppy.
hit:10670_conv:21340,utterance,listener,Aww were you excited when you picked her up?
hit:10670_conv:21340,utterance,speaker,"Oh man, I sure was. And she was so excited to get out of that box."
hit:10670_conv:21340,utterance,listener,I bet! What kind of dog is she?
hit:9634_conv:19269,situation,none,I was excited to go on a zip line day trip recently
hit:9634_conv:19269,utterance,speaker,I went ziplining the other day
hit:9634_conv:19269,utterance,listener,"oh awesome, i love ziplining, last time i went was 3 years ago tho, how did you find it?"
hit:9634_conv:19269,utterance,speaker,I found it using the Internet.  It was a lot of hiking but they had a lot of long lines.
hit:9634_conv:19269,utterance,listener,did you enjoy yourself
hit:9634_conv:19269,utterance,speaker,Yes I did - I had a great time and met some fun people.
hit:6419_conv:12839,situation,none,excited for baby shower
hit:6419_conv:12839,utterance,speaker,I feel excited about our upcoming baby shower
hit:6419_conv:12839,utterance,listener,Yay! is it a family member having a baby
hit:6419_conv:12839,utterance,speaker,I'm having a baby boy!
hit:6419_conv:12839,utterance,listener,What?!?! thats amazing! starting a family I imagine can be surreal
hit:11423_conv:22846,situation,none,I have a job interview tomorrow.
hit:11423_conv:22846,utterance,speaker,I have a job interview tomorrow. I'm looking forward to it.
hit:11423_conv:22846,utterance,listener,oh that's wonderful! Is it a job that you would enjoy?
hit:11423_conv:22846,utterance,speaker,Yes. It seems like a great opportunity.
hit:11423_conv:22846,utterance,listener,that's great! I hope you do well and get the job. good luck!
hit:8125_conv:16251,situation,none,My wife is going to be back from out of the country for 2 months in about a week.  I'm super happy.
hit:8125_conv:16251,utterance,speaker,My wife has been out of the country for two months and is getting back in a week.
hit:8125_conv:16251,utterance,listener,I know you're happy 😊
hit:8125_conv:16251,utterance,speaker,Definitely :)  It's been a long and lonely summer :)
hit:8125_conv:16251,utterance,listener,"I feel ya, lonely indeed."
hit:528_conv:1056,situation,none,I recently got admitted into a Master's program for school. I will be attending the University of Florida.
hit:528_conv:1056,utterance,speaker,I am now going to be a master's student. I will got to he University of Florida
hit:528_conv:1056,utterance,listener,awwww. congratulations. what is your major
hit:528_conv:1056,utterance,speaker,Environmental Engineering is my major. I enjoy it.
hit:528_conv:1056,utterance,listener,lovely. thats really great. wishing you all the best
hit:7750_conv:15500,situation,none,I just got a new car and I love it! My old car was a piece of crap.
hit:7750_conv:15500,utterance,speaker,I just got a new car and I absolutely love it! My old car was a piece of crap so an upgrade is awesome!
hit:7750_conv:15500,utterance,listener,Wow you must be so happy! Nothing like a new car
hit:7750_conv:15500,utterance,speaker,I am very happy! It's nice to know that I don't have to worry about if my car is going to start or not either.
hit:7750_conv:15500,utterance,listener,HAving a reliable car really changes things for the best
hit:7988_conv:15977,situation,none,I'm so happy we are moving soon. I'm ready for us to have new adventures and have more stuff for my kids to do.
hit:7988_conv:15977,utterance,speaker,We are moving soon and I'm so ready to go.
hit:7988_conv:15977,utterance,listener,Where to?
hit:7988_conv:15977,utterance,speaker,"Texas, there's so much to do there so I'm happy for the change."
hit:7988_conv:15977,utterance,listener,"I spent some time there, when I was learning how to be an Army Medic. I really enjoyed my time there!"
hit:7988_conv:15977,utterance,speaker,"Awesome, my husband is Air Force and we have been in Mississippi for 4 years. Texas sounds better."
hit:4715_conv:9431,situation,none,I'm going on vacation! I haven't been on vacation in years!
hit:4715_conv:9431,utterance,speaker,I'm going on vacation for the first time in several years!
hit:4715_conv:9431,utterance,listener,"Great, where will you be going?"
hit:4715_conv:9431,utterance,speaker,I'm taking a cruise to Alaska. I'm soooo excited.
hit:4715_conv:9431,utterance,listener,"Well, that will be fantastic. Hope you have a good time."
hit:6421_conv:12842,situation,none,"i cant wait to go to california on vactaion next summer, i think im going to universal studios"
hit:6421_conv:12842,utterance,speaker,i am really exited for my vacation next summer
hit:6421_conv:12842,utterance,listener,Oh yeah? Where are you going?
hit:6421_conv:12842,utterance,speaker,"california, i really hope i get to go to universal studios"
hit:6421_conv:12842,utterance,listener,That sounds like a lot of fun
hit:3336_conv:6672,situation,none,"I tried so hard for that exam, when i found out i got first! it was overwhelming!"
hit:3336_conv:6672,utterance,speaker,"I tried so hard for that exam, when i found out i got first! it was overwhelming!"
hit:3336_conv:6672,utterance,listener,That's great!  I'm happy for you.
hit:3336_conv:6672,utterance,speaker,thanks. now onto bigger things
hit:3336_conv:6672,utterance,listener,What are those things?
hit:3336_conv:6672,utterance,speaker,starting a clinic
hit:11305_conv:22611,situation,none,I am heading to the beach next week for a much needed vacation.
hit:11305_conv:22611,utterance,speaker,Next week I am off work and going to the beach.
hit:11305_conv:22611,utterance,listener,That is wonderful! So you will be on a vacation? Will you be going alone?
hit:11305_conv:22611,utterance,speaker,No I am going with my wife and her family. But we all get along great so it should be fun.
hit:11305_conv:22611,utterance,listener,You will be having fun in the sun. Nothing like a day at beach.
hit:11305_conv:22611,utterance,speaker,Amen. It is much needed. Ready for some sun and a drink with an umbrella.
hit:11305_conv:22611,utterance,listener,"Yea, once I vacationed on a Caribbean island, Lovely beaches, food and drinks."
hit:8103_conv:16206,situation,none,My wife is getting back from a trip to Germany for 2 months in like a week.  I'm super happy and can't wait to see her!
hit:8103_conv:16206,utterance,speaker,"My wife has been out of the country for 2 months, and is getting back in a week.  I'm super pumped!"
hit:8103_conv:16206,utterance,listener,what has she been doing? undercover CIA agent?
hit:8103_conv:16206,utterance,speaker,"No, taking a language course to help her graduate studies.  Good guess though :P"
hit:8103_conv:16206,utterance,listener,*wink* *wink*
hit:2831_conv:5663,situation,none,"I am taking a vacation to Orange Beach, Alabama in a week! My wife and I visited the area about two years ago, and we loved it!"
hit:2831_conv:5663,utterance,speaker,"I am taking a vacation to Orange Beach, Alabama in a week! My wife and I visited the area about two years ago, and we loved it!"
hit:2831_conv:5663,utterance,listener,"Oh man, I bet that will be fun"
hit:2831_conv:5663,utterance,speaker,We can't wait! Have you ever been to the ocean?
hit:2831_conv:5663,utterance,listener,"I have, I love going when I can"
hit:8595_conv:17191,situation,none,"I just won a large lottery. I bought a couple scratch cards and made $20,000."
hit:8595_conv:17191,utterance,speaker,I just finally won some money playing scratch lotto tickets.
hit:8595_conv:17191,utterance,listener,how much did you win?
hit:8595_conv:17191,utterance,speaker,"Close to $20,000, I think I'm going to spend it on traveling."
hit:8595_conv:17191,utterance,listener,Thats sounds like a fun trip or 8
hit:6716_conv:13432,situation,none,I am going to a concert in a few weeks. One my favorite bands is playing and the starting act is great too.
hit:6716_conv:13432,utterance,speaker,I am going to a concert very soon.
hit:6716_conv:13432,utterance,listener,Cool! Who are you going to see?
hit:6716_conv:13432,utterance,speaker,"Imagine Dragon and Grace Vanderwhall, do you know them?"
hit:6716_conv:13432,utterance,listener,"Of course! Grace is so talented! She was on America's Got Talent, right? I get all those reality talent shows confused."
hit:6716_conv:13432,utterance,speaker,Yes she was.
hit:10652_conv:21305,situation,none,One time I won an essay contest. My prize was a free trip to Washington D.C.
hit:10652_conv:21305,utterance,speaker,I won an essay contest and I get to go to Washington DC for free!
hit:10652_conv:21305,utterance,listener,Wow! what did you write about?
hit:10652_conv:21305,utterance,speaker,I wrote about social security reform. Kinda boring stuff lol but it'll be fun to visit all the sites in DC
hit:10652_conv:21305,utterance,listener,"Nice, well I hope you have a nice trip!"
hit:12117_conv:24234,situation,none,I recently purchased an Xbox! I've never owned a gaming console
hit:12117_conv:24234,utterance,speaker,I just bought an Xbox! I've never owned a gaming console before
hit:12117_conv:24234,utterance,listener,Excellent! Are you enjoying it?
hit:12117_conv:24234,utterance,speaker,I am! I bought Halo and am ready to ride.
hit:12117_conv:24234,utterance,listener,Sick. I hope it's as fun as it looks!
hit:8970_conv:17941,situation,none,I am very worked up about completing my doctoral thesis and defending it this year.
hit:8970_conv:17941,utterance,speaker,I have a ton of work to complete to earn my degree this year.
hit:8970_conv:17941,utterance,listener,Well good luck with that!
hit:8970_conv:17941,utterance,speaker,"Thank you, I have been compiling  data for 5 years, my brain is totally absorbed by it."
hit:8970_conv:17941,utterance,listener,What are you studying?
hit:8970_conv:17941,utterance,speaker,Criminal and social justice.
hit:9607_conv:19215,situation,none,I was so amped up to go get my new computer from the store
hit:9607_conv:19215,utterance,speaker,I was so amped yesterday. I got to pick up my now computer for the store!
hit:9607_conv:19215,utterance,listener,Thats awesome.  What kind of computer are you getting?
hit:9607_conv:19215,utterance,speaker,It was just a new model HP that I bought but I'm so excited!
hit:9607_conv:19215,utterance,listener,very nice.  Id be super excited too.  Have some fun playing with it
hit:5542_conv:11085,situation,none,I had just turned 27 when I was accepted to a state university. I was admitted to the engineering college and started the following spring.
hit:5542_conv:11085,utterance,speaker,"I never thought I would be where I am today. If you would have told me I would go back to school at 27, I would have thought you were crazy."
hit:5542_conv:11085,utterance,listener,why did you go back?
hit:5542_conv:11085,utterance,speaker,"I had always wanted to be an electrical engineer, but had settled for life in the service industry (not knocking it). I re-taught myself basic algebra, and was accepted to a state university two years ago!"
hit:5542_conv:11085,utterance,listener,"good for you, best of luck!!"
hit:8842_conv:17684,situation,none,I'm going skydiving for the first time!
hit:8842_conv:17684,utterance,speaker,I'm going skydiving for the first time with some friends!
hit:8842_conv:17684,utterance,listener,"Wow, are you nervous at all"
