Dialog_ID,Type,Actor,Text
hit:7495_conv:14991,utterance,speaker,"the customer did not even buy it after all , lol and back up in the wall it went"
hit:7495_conv:14991,utterance,listener,"That's still an impressive accomplishment! If they didn't buy it, that just means you get to take it down by yourself again!"
hit:3228_conv:6456,situation,none,I am really glad to see how hard my son is working
hit:3228_conv:6456,utterance,speaker,I am really glad to see how hard my son is working
hit:3228_conv:6456,utterance,listener,Sounds like a good kid. What has he been working on.
hit:3228_conv:6456,utterance,speaker,He got his first job and he has been really responsible with it and it has been 4 months
hit:3228_conv:6456,utterance,listener,That's great! How old is he?
hit:12349_conv:24698,situation,none,I won the national debate championship.
hit:12349_conv:24698,utterance,speaker,The results came in and I won the national debate championship with my team!
hit:12349_conv:24698,utterance,listener,"Hey, congratulations. That must have been a lot of hard work. I wish I put more time into extracurricular stuff like that. It's a good look in the future. Especially the debate team--you develop so many good life skills with that!"
hit:12349_conv:24698,utterance,speaker,"I agree, it was a proud moment for us! I had to sacrifice a lot of time and energy to be able to get here."
hit:12349_conv:24698,utterance,listener,I bet... that's a lot of weekends and late evenings practicing and honing your skills. I'm sure it's a lot of positive intangibles developed that you will reap the awards from later on in life.
hit:5882_conv:11765,situation,none,"My son walked outside the other day and took his pants down.  He proceeded to pee all over the grass.  Then he said he peed on the grass, and wanted the dog to as well."
hit:5882_conv:11765,utterance,speaker,"My son went into the backyard on his own yesterday, pulled his pants down, and proceeded to pee all over the grass."
hit:5882_conv:11765,utterance,listener,That is terrible. What did you do?
hit:5882_conv:11765,utterance,speaker,"Ha I was pumped! He loves imitating the dog, and it's a lot easier for him to do that than me change 8 diapers all day!"
hit:5882_conv:11765,utterance,listener,Well that is a good way to look at it.
hit:11452_conv:22904,situation,none,My brother graduated from medical school. it was huge for my family
hit:11452_conv:22904,utterance,speaker,I am so happy for my brother. he was in college for years getting his degree now he is dont with medical schoo
hit:11452_conv:22904,utterance,listener,That's a big accomplishment! I bet your're proud.
hit:11452_conv:22904,utterance,speaker,we are! we are throwing him a party this weekend
hit:11452_conv:22904,utterance,listener,That sounds like it will be so fun! I bet you all have a fabulous time.
hit:1422_conv:2845,situation,none,My daughter has gotten everything ready for school and she still has ten more days before it starts. She is becoming so responsible.
hit:1422_conv:2845,utterance,speaker,My daughter has become so responsible over the summer.
hit:1422_conv:2845,utterance,listener,That is great.  you must be so proud
hit:1422_conv:2845,utterance,speaker,"I really am. I used to have to tell her things over and over, but she has gotten everything ready for school and it doesnt start for 1.5 weeks."
hit:1422_conv:2845,utterance,listener,That is really impressive considering summer is really tough to learn that!
hit:1422_conv:2845,utterance,speaker,She is gonna be something great. I just know it. Its really amazing because she is 13 and they are tough.
hit:9359_conv:18718,situation,none,"My friend was quite bad in school at first. Then, out of nowhere, he started working really hard until he had a great GPA!"
hit:9359_conv:18718,utterance,speaker,One of my friends used to do so bad in school until he turned his GPA around out of nowhere!
hit:9359_conv:18718,utterance,listener,How did he do that?
hit:9359_conv:18718,utterance,speaker,He just really started to try hard in school for a change.
hit:9359_conv:18718,utterance,listener,"That is great, do you ever help him study?"
hit:7087_conv:14175,situation,none,Nephew plays football this year
hit:7087_conv:14175,utterance,speaker,My nephew starts 10th grade this year!
hit:7087_conv:14175,utterance,listener,thats awesome
hit:7087_conv:14175,utterance,speaker,Thanks!  And he is playing football too!  Love that kid
hit:7087_conv:14175,utterance,listener,"thats so cool, good for him"
hit:7087_conv:14175,utterance,speaker,Yeah I hope he does great this year!  Can't wait to go see one of his games!
hit:8724_conv:17448,situation,none,A friend tried to get me to drink and drive but I didn't.  I was happy with my behavior.
hit:8724_conv:17448,utterance,speaker,A friend tried to get me to drink and drive but I didn't.
hit:8724_conv:17448,utterance,listener,Good for you! It is really dangerous to do that.
hit:8724_conv:17448,utterance,speaker,I was happy with my behavior.
hit:8724_conv:17448,utterance,listener,Hopefully you can teach your friend to copy your behavior!
hit:9359_conv:18719,situation,none,I really love supporting the New York Yankees.
hit:9359_conv:18719,utterance,speaker,I really love supporting the New York Yankees.
hit:9359_conv:18719,utterance,listener,I'm not that into sports. What do you like about them?
hit:9359_conv:18719,utterance,speaker,I like that they win all the time.
hit:9359_conv:18719,utterance,listener,"That's fair, good for them then!"
hit:7453_conv:14907,situation,none,My son passed his driving test yesterday. He really studied hard for it.
hit:7453_conv:14907,utterance,speaker,My son passed his driving test yesterday and got his license
hit:7453_conv:14907,utterance,listener,Are you happy?
hit:7453_conv:14907,utterance,speaker,I'm happy and sad. He studied really hard so I'm proud of him but he's making me feel so old.
hit:7453_conv:14907,utterance,listener,I know that feeling. I still have a few more years.
hit:2611_conv:5223,situation,none,My wife just gave birth to a bouncing baby boy. I am so happy
hit:2611_conv:5223,utterance,speaker,My wife just gave birth to a bouncing baby boy. I am going to be a proud father
hit:2611_conv:5223,utterance,listener,Congratulations! That is such a big step in life.
hit:2611_conv:5223,utterance,speaker,yes it is :)
hit:2611_conv:5223,utterance,listener,What is his name?
hit:2611_conv:5223,utterance,speaker,Obama
hit:5530_conv:11060,situation,none,I felt this way when my son took his first steps.
hit:5530_conv:11060,utterance,speaker,My son took his first steps a few days ago.
hit:5530_conv:11060,utterance,listener,That's great! I must have been so cool to see that!
hit:5530_conv:11060,utterance,speaker,It was so exciting!
hit:5530_conv:11060,utterance,listener,That's really great!
hit:5688_conv:11376,situation,none,My son got his driver license today! He studied so hard for the test!
hit:5688_conv:11376,utterance,speaker,My son got his drivers license today!
hit:5688_conv:11376,utterance,listener,OH no. Is that a good thing?
hit:5688_conv:11376,utterance,speaker,"It's good, he studied hard and did a great job but now I feel old."
hit:5688_conv:11376,utterance,listener,My daughter will be 14 this year. You just made me feel old lol
hit:11614_conv:23228,situation,none,I just learned that my niece was invited to the honor program in her new high school.
hit:11614_conv:23228,utterance,speaker,I just learned that my niece was invited to the honor program in her new high school
hit:11614_conv:23228,utterance,listener,"Aw, nice! That's kind of cool, actually. I hope you really encourage her to stick to it and do well. Sometimes there can be a lot of expectations that come with that stuff, so whatever you can do to not add pressure to it would be great."
hit:11614_conv:23228,utterance,speaker,"Thank you for the advise, I'll do my best not to pressure her"
hit:11614_conv:23228,utterance,listener,"Yeah, I think her parents or her peers, or even herself probably, may put  a lot of expectations on her. While you want to reassure and encourage her, it's good to not make her plan too far ahead in the future and put all that weight on her. It's what my parents did with me, and I resented them for it."
hit:3584_conv:7169,situation,none,I'm proud of my wife. She is about to start her Master's program!
hit:3584_conv:7169,utterance,speaker,My wife is about to start her Master's program and I'm very proud of her. I like how much ambition she has.
hit:3584_conv:7169,utterance,listener,"Wow, that's awesome and great that you're supporting her also."
hit:3584_conv:7169,utterance,speaker,She's my rock. She's going to crush this Master's program
hit:3584_conv:7169,utterance,listener,What course or field?
hit:8443_conv:16886,situation,none,"My daughter just graduated from law school.  She's the first one in our family to even go to college, much less grad school"
hit:8443_conv:16886,utterance,speaker,My daughter recently graduated from law school!
hit:8443_conv:16886,utterance,listener,Wow that's great! She still has to pass the bar though right?
hit:8443_conv:16886,utterance,speaker,"Yes, that's the next step.  She's the first one in our family to even go to college, much less graduate school"
hit:8443_conv:16886,utterance,listener,"Wow that's impressive, I'm sure with that determination she'll pass easily."
hit:7041_conv:14082,situation,none,I finally found out what was making the noise in my attic
hit:7041_conv:14082,utterance,speaker,I finally found out what was making the noise in my attic
hit:7041_conv:14082,utterance,listener,what was it ?
hit:7041_conv:14082,utterance,speaker,"Squirrel, a family of squirrels. I couldn't believe it."
hit:7041_conv:14082,utterance,listener,"lol , we have possums down here , they get in the attic all the time too"
hit:7041_conv:14082,utterance,speaker,At least it's tiny little creatures and not another human being!
hit:6002_conv:12005,situation,none,I'm pleased with my two daughters school work.
hit:6002_conv:12005,utterance,speaker,My two daughters are off to a good start with school this year.
hit:6002_conv:12005,utterance,listener,That is always good!  What happened?
hit:6002_conv:12005,utterance,speaker,"Nothing, it's completely normal. I'm just happy about it."
hit:6002_conv:12005,utterance,listener,Normal is a great place to be!  There is something to be said for just being happy and content with what you have!
hit:12368_conv:24736,situation,none,My father just graduated college!
hit:12368_conv:24736,utterance,speaker,My dad just graduated college!
hit:12368_conv:24736,utterance,listener,Nice! You must be so proud of him to achieve such a milestone!
hit:12368_conv:24736,utterance,speaker,I am! He is such an amazing man.
hit:12368_conv:24736,utterance,listener,He must be for his children to seem him as an inspiration!
hit:1141_conv:2282,situation,none,"My wife received an award at work for her hard work on a particularly difficult work project!  Man, I was happy for her!"
hit:1141_conv:2282,utterance,speaker,"My wife received an award at work for her hard work on a particularly difficult work project! Man, I was happy for her!"
hit:1141_conv:2282,utterance,listener,That's awesome. You must be so proud of her!
hit:1141_conv:2282,utterance,speaker,I am!  It feels really good to know that she is successful in what she does.
hit:1141_conv:2282,utterance,listener,She's a lucky lady!
hit:2935_conv:5871,situation,none,My co-worker got a promotion that I was pushing for her to get. I am so happy for her! She really does deserve it.
hit:2935_conv:5871,utterance,speaker,My co-worker got a promotion that I was pushing for her to get. I am so happy for her! She really does deserve it.
hit:2935_conv:5871,utterance,listener,That is awesome. I bet she worked really hard to get that promotion. Good for her.
hit:2935_conv:5871,utterance,speaker,She is definitely a hard worker. I am so proud of her.
hit:2935_conv:5871,utterance,listener,"Cool, I hope she continues to be successful. It's good you are encouraging her!"
hit:9983_conv:19966,situation,none,I am so happy my son won gold medal in swimming competition.
hit:9983_conv:19966,utterance,speaker,My son won the gold medal conducted in his school. I am so happy about it
hit:9983_conv:19966,utterance,listener,"You must be so proud, but what was it for?"
hit:9983_conv:19966,utterance,speaker,"As a father, i couldn't be more proud. He won it for swimming competition."
hit:9983_conv:19966,utterance,listener,He must have worked really hard and it paid off. Good for him.
hit:2818_conv:5636,situation,none,My daughter just got the lead role in her school play!  I can't believe it.  She makes me so happy!
hit:2818_conv:5636,utterance,speaker,My daughter just got the lead role in her school play! I can't believe it. She makes me so happy!
hit:2818_conv:5636,utterance,listener,Thats awesome! You guys will remember that forever. Make sure to catch it on video so you can show her when shes all grown up!
hit:2818_conv:5636,utterance,speaker,We will definitely video it!  She really know how to make us feel lucky to be her parents!
hit:2818_conv:5636,utterance,listener,Yes! Its the best feeling ever isn't it?
hit:9771_conv:19542,situation,none,I'm really good at my job. None of my coworkers are as good as me!
hit:9771_conv:19542,utterance,speaker,I'm really good at my job.
hit:9771_conv:19542,utterance,listener,you better be cause im coming for it
hit:9771_conv:19542,utterance,speaker,Like you even compare! None of my coworkers are as good as me!
hit:9771_conv:19542,utterance,listener,you wanna put some cash on it or what
hit:4512_conv:9025,situation,none,my friend won the lottery
hit:4512_conv:9025,utterance,speaker,my friend won the lottery whcih is awesome
hit:4512_conv:9025,utterance,listener,That's great! How much did they win?
hit:4512_conv:9025,utterance,speaker,"about 1k, it was really cool"
hit:4512_conv:9025,utterance,listener,That's good.  I bet he was happy.
hit:1385_conv:2770,situation,none,1
hit:1385_conv:2770,utterance,speaker,I am so happy that I can stay home with my children. They are so smart and respectful.
hit:1385_conv:2770,utterance,listener,"that is great, that is a dream come true for a lot of people!"
hit:1385_conv:2770,utterance,speaker,I actually get sad when summer is over and they have to go to school.
hit:1385_conv:2770,utterance,listener,"I understand that, it can leave a large void, my mom used to be like that too"
hit:1385_conv:2770,utterance,speaker,I;m very happy that they do so well though. I will let go one day. Just not now lol
hit:1238_conv:2477,situation,none,I helped my son study almost every night and passed the third grade with all A's
hit:1238_conv:2477,utterance,speaker,Last year my little boy almost failed the second grade. I have been helping him study and can you believe that he passed third grade with an A in every subject. I am beside myself.
hit:1238_conv:2477,utterance,listener,I am a teacher so I understand.  You must be working well with him!  Do teachers know what accommodations to make or how to differentiate for him to be successful in the classroom?
hit:1238_conv:2477,utterance,speaker,I think his teacher last year was very involved and was able to communicate what he needed. I think he has really formed some good habits over the past year. I cant wait to watch him succeed.
hit:1238_conv:2477,utterance,listener,The amount of pride he will have in himself with speak volumes.  Let his new teachers know what works for him.  You are his best advocate!
hit:4169_conv:8338,situation,none,"I am proud of my girlfriend for getting a full time job, I am sur she will do great!"
hit:4169_conv:8338,utterance,speaker,"I am proud of my girlfriend for getting a full time job, I am sur she will do great!"
hit:4169_conv:8338,utterance,listener,Thats awesome i bet she will too! when does she start?
hit:4169_conv:8338,utterance,speaker,She starts in exactly a week
hit:4169_conv:8338,utterance,listener,woo hoo so you guys going out to celebrate?
hit:3376_conv:6753,situation,none,I felt on top when I selected the best in my department
hit:3376_conv:6753,utterance,speaker,5
hit:3376_conv:6753,utterance,listener,What about 5?
hit:3376_conv:6753,utterance,speaker,5
hit:3376_conv:6753,utterance,listener,I still have no idea what do you mean?
hit:7204_conv:14409,situation,none,Why won't I feel good about my son's accomplishments?
hit:7204_conv:14409,utterance,speaker,Why won't I feel good about my son's accomplishments?
hit:7204_conv:14409,utterance,listener,Do you have certain expectations for your son?
hit:7204_conv:14409,utterance,speaker,"He just made me a grand father, he had twins :)"
hit:7204_conv:14409,utterance,listener,That's something for which to be proud!  Why don't you feel good about it?
hit:5811_conv:11623,situation,none,Yesterday I felt like I am really an alright human being.
hit:5811_conv:11623,utterance,speaker,Sometimes I feel like I am really an alright person.
hit:5811_conv:11623,utterance,listener,"What I do is to write all the good things I did within the week, I think you should do the same"
hit:5811_conv:11623,utterance,speaker,"it's a good idea, but we should also write our mistakes, to not repeat them in the future."
hit:5811_conv:11623,utterance,listener,i agree with you buddy
hit:6770_conv:13540,situation,none,I was proud when my brother graduated college.  He had to work hard but he got through it.
hit:6770_conv:13540,utterance,speaker,My little brother graduated not too long ago.  He had to work hard but made it through it.
hit:6770_conv:13540,utterance,listener,I am so glad to hear that.  Did he find a job?
hit:6770_conv:13540,utterance,speaker,He did!  He actually just started a new job that he loves and is related to his degree.
hit:6770_conv:13540,utterance,listener,That is good to hear.  What will he be doing?
hit:2205_conv:4410,situation,none,My brother came out on the news because of a new charity he's starting.
hit:2205_conv:4410,utterance,speaker,"Yesterday, my brother came out on the news because he was taking about the new charity he started. I'm glad I have brother with such a good heart."
hit:2205_conv:4410,utterance,listener,"Wow, that's really great. What charity did he donate to?"
hit:2205_conv:4410,utterance,speaker,"No, he's starting his own. I'm glad I'm able to call him my bro."
hit:2205_conv:4410,utterance,listener,"Oh, sorry. That's awesome. What does his charity support?"
hit:8916_conv:17833,situation,none,I finished a major work assignment in a short amount of time.  My supervisor was pleased with the results
hit:8916_conv:17833,utterance,speaker,I finished a major work assignment in a short amount of time
hit:8916_conv:17833,utterance,listener,Oh really what was the assignment
hit:8916_conv:17833,utterance,speaker,It was a presentation that had to be quickly put together.  My supervisor seemed pleased
hit:8916_conv:17833,utterance,listener,It's always great to get back positive feedback!
hit:11307_conv:22614,situation,none,My son graduated pre-school.  I know it isnt much but its the first step in his life...or at least school career.
hit:11307_conv:22614,utterance,speaker,My son graduated pre-school.  It isnt much but its that next step in his school career.
hit:11307_conv:22614,utterance,listener,"That is wonderful! You must be happy, shows that he is getting bigger, soon it will be college"
hit:11307_conv:22614,utterance,speaker,"Haha, I hope not too soon!  I was really happy, he is growing pretty fast!"
hit:11307_conv:22614,utterance,listener,College is when the tear will start to flow. I love children.
hit:8602_conv:17205,situation,none,"I ended up on one of those ""top 40 under 40"" lists for people in my profession. That was a really cool accomplishment that made me feel good."
hit:8602_conv:17205,utterance,speaker,"I ended up on one of those ""Top 40 under 40"" lists for people in my profession. Felt pretty good."
hit:8602_conv:17205,utterance,listener,That is an amazing accomplishment.  What field are you in?
hit:8602_conv:17205,utterance,speaker,"Finance, basically, but it was a little broader than that. I wish my mom were still around, she would have been so happy."
hit:8602_conv:17205,utterance,listener,I'm sure you know that she is so proud of you!  That is really incredible!  Congratulations!
hit:8602_conv:17205,utterance,speaker,Thank you!
hit:128_conv:256,situation,none,I got to a really high level in a video game.
hit:128_conv:256,utterance,speaker,I play some competitive video games and I think I'm pretty good at one of them.
hit:128_conv:256,utterance,listener,I love to play Madden.
hit:128_conv:256,utterance,speaker,Do you play Madden often?
hit:128_conv:256,utterance,listener,"Yes, every day."
hit:9634_conv:19268,situation,none,proud of my wife and me
hit:9634_conv:19268,utterance,speaker,"today my wife and i decorated our house and made amazing designs on our bedroom walls, i am so proud of us"
hit:9634_conv:19268,utterance,listener,That is awesome.  What kind of designs are there?
hit:9634_conv:19268,utterance,speaker,a rabbit near her and a owl near my side of the bed and random marks everywhere else
hit:9634_conv:19268,utterance,listener,That is very very cool.  I would love something like that in mine
hit:6768_conv:13537,situation,none,I was proud when my little brother graduated from college.  He had to work hard but he got through it.
hit:6768_conv:13537,utterance,speaker,My little brother graduated not too long ago.  He had to work hard but he made it through college
hit:6768_conv:13537,utterance,listener,"That's great, it's good to see people finish what they start. You must be very proud."
hit:6768_conv:13537,utterance,speaker,I was.  I know how hard it was for him so it was great seeing that hard work pay off in the long run.
hit:6768_conv:13537,utterance,listener,"Well, hopefully there will be nothing but great things for him in his future."
hit:3471_conv:6943,situation,none,I always have a sense of pride when i watch my kids. Their each achievements warm my heart
hit:3471_conv:6943,utterance,speaker,I always get a sense of pride watching my children
hit:3471_conv:6943,utterance,listener,aww.. that is so sweet.. i bet every parent feel that way
hit:3471_conv:6943,utterance,speaker,true. i feel like they are my parents who were born as my kids
hit:3471_conv:6943,utterance,listener,oh no.. i feel sorry for you buddyt
hit:3885_conv:7771,situation,none,My daughter graduated high school as a straight A student last year.
hit:3885_conv:7771,utterance,speaker,My daughter graduated high school as a straight A student last year
hit:3885_conv:7771,utterance,listener,That's amazing! You must be so proud.
hit:3885_conv:7771,utterance,speaker,Oh I am. It's nice to know that I raised a child with a good head on her shoulders.
hit:3885_conv:7771,utterance,listener,She's also a hard worker.
hit:3885_conv:7771,utterance,speaker,"I like to think so, although it seemed to alwasy be easy for her."
hit:8293_conv:16586,situation,none,I nailed the review for this year and was able to get an okay raise!  I also am up for promotion if the company gets bigger!
hit:8293_conv:16586,utterance,speaker,Guess what!  I nailed my review for this year and got a raise!
hit:8293_conv:16586,utterance,listener,That's great! I'm so happy for you!
hit:8293_conv:16586,utterance,speaker,Thank you! I worked so hard and I am so freaking excited!  I am also up for a promotion if we keep growing!
hit:8293_conv:16586,utterance,listener,"Ooh, will you be managing anyone?"
hit:3834_conv:7669,situation,none,I was so ecstatic to see my daughter graduate from VPK.
hit:3834_conv:7669,utterance,speaker,I cried so hard seeing my baby girl walk across the stage at her VPK graduation.
hit:3834_conv:7669,utterance,listener,That must of been a proud moment for you as a father.  She's all grown up and out in the real world now
hit:3834_conv:7669,utterance,speaker,Yes this is a new milestone and now she get's to see what real school is all about with all age groups.
hit:3834_conv:7669,utterance,listener,"That's awesome, she'll have a great time and learn a lot i'm sure!"
hit:2911_conv:5822,situation,none,I have been able to stick to a consistent workout routine for the past few weeks.  I look so much better as well
hit:2911_conv:5822,utterance,speaker,I've been consistently working out the past few weeks
hit:2911_conv:5822,utterance,listener,That's great! Are you seeing results?
hit:2911_conv:5822,utterance,speaker,"Absolutely, I feel so much better too"
hit:2911_conv:5822,utterance,listener,I bought a spin bike but I haven't used it yet
hit:9854_conv:19708,situation,none,"I usually don't feel this emotion, but when I saw my brother picture on instagram today, I felt good for him."
hit:9854_conv:19708,utterance,speaker,I feel happy for my brother that he is a good photographer.
hit:9854_conv:19708,utterance,listener,That's great. Does he do photography as a job or a hobby?
hit:9854_conv:19708,utterance,speaker,Just as a hobby. But he's good at it.
hit:9854_conv:19708,utterance,listener,Maybe he can turn it into a career and make a lot of money!
hit:632_conv:1265,situation,none,I love how far France has come to world cup
hit:632_conv:1265,utterance,speaker,i hope france win the world cup
hit:632_conv:1265,utterance,listener,ok hope the sucessful in prayer.
hit:632_conv:1265,utterance,speaker,yah sure
hit:632_conv:1265,utterance,listener,"ok, next"
hit:4219_conv:8439,situation,none,"I was promoted to district manager at my work, due to work ethic and increasing sales."
hit:4219_conv:8439,utterance,speaker,"I was recently promoted at my job. I didn't expect it to happen, but I got it through hard work so I'm pretty excited about it!"
hit:4219_conv:8439,utterance,listener,That is great! Doing what?
hit:4219_conv:8439,utterance,speaker,"Thank you! I'm now a district manager for a local chain of businesses. It's not my favorite thing to do, but the raise is great!"
hit:4219_conv:8439,utterance,listener,I bet that is nice and probably has good benefits!
hit:8495_conv:16990,situation,none,My daughter started elementary school today I was nervous she would be scared but she loved it and I'm so glad how much she is a big girl.
hit:8495_conv:16990,utterance,speaker,My oldest daughter started elementary school today I was so glad she had a great first day.
hit:8495_conv:16990,utterance,listener,Oh wonderful!  I'm glad it went so well!  Did she already know some friends there or was it a new school for her?
hit:8495_conv:16990,utterance,speaker,A new school that's why I was kind of nervous and scared but she loved it.
hit:8495_conv:16990,utterance,listener,"Oh boy, I bet you were nervous.  I would've been too!  Sounds like she's got a great and fun year ahead of her!"
hit:2801_conv:5603,situation,none,My dog Lola won first place in the dog show.
hit:2801_conv:5603,utterance,speaker,My dog Lola won first place in the dog show. That's my girl!
hit:2801_conv:5603,utterance,listener,Awesome! What kind of dog is Lola?
hit:2801_conv:5603,utterance,speaker,She's a Pekingese. When they handed me the trophy I just couldn't stop smiling. She's the best dog I could ask for.
hit:2801_conv:5603,utterance,listener,I don't think I would have been able to stop smiling either! That is so awesome!
hit:2832_conv:5665,situation,none,i was happy with myself for working hard this week
hit:2832_conv:5665,utterance,speaker,i was happy with myself for working hard this week
hit:2832_conv:5665,utterance,listener,Good job what did you work hard on?
hit:2832_conv:5665,utterance,speaker,my job and at the gym
hit:2832_conv:5665,utterance,listener,Nice keep it up!
hit:6447_conv:12895,situation,none,"I don't usually feel arrogant, but today for some reason I did even act that way."
hit:6447_conv:12895,utterance,speaker,I was acting like a arrogant peacock today.
hit:6447_conv:12895,utterance,listener,why were you acting like that?
hit:6447_conv:12895,utterance,speaker,"I don't know, woke up in too good of a mood I guess."
hit:6447_conv:12895,utterance,listener,i'm glad you were in a good mood.
hit:11010_conv:22020,situation,none,my girlfriend just got promoted at her job. I am really glad for her.
hit:11010_conv:22020,utterance,speaker,my girlfriend just got promoted at her job. I am really glad for her.
hit:11010_conv:22020,utterance,listener,"Oh, that's terrific! What a great feeling that is, to be appreciated and valued!"
hit:11010_conv:22020,utterance,speaker,"i knew she could and would get the promotion, i feel like i am going to burst"
hit:11010_conv:22020,utterance,listener,"Oh, I love that you are so happy for her! You sound like such a supportive and loving partner!"
hit:280_conv:560,situation,none,I just completed my bachelors degree!
hit:280_conv:560,utterance,speaker,Did you ever attend college? I just completed my bachelor's degree and I'm feeling really good about my future!
hit:280_conv:560,utterance,listener,"Yes, I have an Associate's in Nursing."
hit:280_conv:560,utterance,speaker,Wow that's great you must enjoy helping others!
hit:280_conv:560,utterance,listener,"Yes, it's been a great career.  How exciting for you to be about yours.  Congratulations!"
hit:2126_conv:4252,situation,none,I was glad I went on a mission trip even though I didn't help much.
hit:2126_conv:4252,utterance,speaker,I was glad my dad asked me to go on a mission trip with him.
hit:2126_conv:4252,utterance,listener,Nice! Where did you go?
hit:2126_conv:4252,utterance,speaker,Belize. He did doctor stuff. I didn't do much. But it was cool to see what they were up to.
hit:2126_conv:4252,utterance,listener,"Oh, that is really cool! What a great experience, and fun to bond with your dad!"
hit:3048_conv:6096,situation,none,I finally purchased the house of my dreams.
hit:3048_conv:6096,utterance,speaker,I finally purchased the house of my dreams. We barley finished moving in yesterday.
hit:3048_conv:6096,utterance,listener,"Wow , i bet it was a long day of moving, but i can imagine the joy you must feel inside you, congratulations !!!!"
hit:3048_conv:6096,utterance,speaker,Thanks. I did it all by myself too. All that saving finally paid off!
hit:3048_conv:6096,utterance,listener,"I used to move furniture for my old job, so i bet it was a lot of heavy lifting, its so exciting to finally have your own place"
hit:5789_conv:11579,situation,none,I figured out why my air conditioner wasn't working earlier. I felt very pleased with myself! And now it's not hot in my home anymore.
hit:5789_conv:11579,utterance,speaker,I figured out why my air conditioner wasn't working earlier. I was very pleased with myself.
hit:5789_conv:11579,utterance,listener,"Well done, at least you will sit in your room excited and relaxed now"
hit:5789_conv:11579,utterance,speaker,"Exactly. It was so dang hot today, too."
hit:5789_conv:11579,utterance,listener,"Heat wave is getting so terrible theses days. I even watched on CNN that the whole of New South Wales is experiencing a drought, so sad"
hit:8297_conv:16594,situation,none,My stepdaughter graduated from college and got a great job in San Francisco.
hit:8297_conv:16594,utterance,speaker,My stepdaughter graduated from college in May and got a job in San Francisco making 3 times more than I have ever made.
hit:8297_conv:16594,utterance,listener,"Oh wow, she's doing great. I know it probably feels a bit bad that she's making so much more than you, but hopefully you can find  away to be proud of her."
hit:8297_conv:16594,utterance,speaker,I'm definitely proud! It doesn't feel bad at all. I'm so happy about how much drive she has to succeed.
hit:8297_conv:16594,utterance,listener,"Oh well that's great! Some people would get a little jealous. I'm glad you're proud of her, I'm sure she worked very hard for her success!"
hit:8297_conv:16594,utterance,speaker,"I'm maybe a little jealous, but I know how hard she works and how smart she has been with her decisions."
hit:2877_conv:5755,situation,none,I was able to find a new job after being fired.  I felt like it was an improvement over my last one
hit:2877_conv:5755,utterance,speaker,I was able to find a new job after being fired
hit:2877_conv:5755,utterance,listener,"congratulations im glad, hopefully you will like it more than your last job"
hit:2877_conv:5755,utterance,speaker,It turned out to be better than my last one for the most part
hit:2877_conv:5755,utterance,listener,im glad to hear that
hit:10698_conv:21397,situation,none,My dog learned a new trick today!
hit:10698_conv:21397,utterance,speaker,My dog learned a new trick today!
hit:10698_conv:21397,utterance,listener,"Ooh, what kind of trick did she learn?"
hit:10698_conv:21397,utterance,speaker,shaking hands! so cute
hit:10698_conv:21397,utterance,listener,Aww! I wish I had a dog now!
hit:4669_conv:9339,situation,none,"When i look at my kid doing exceedingly well in his academics, i have such a warm sensation in me. I wish he becomes the best"
hit:4669_conv:9339,utterance,speaker,"When i look at my son doing great in studies, it makes me so proud!"
hit:4669_conv:9339,utterance,listener,How old is he?
hit:4669_conv:9339,utterance,speaker,He is 13. He has been a straight A student always.
hit:4669_conv:9339,utterance,listener,"Wow, great job so far, kep up the great parenting!"
hit:411_conv:823,situation,none,I can't believe I passed my graduation tests. I didn't even have to retake any of them.
hit:411_conv:823,utterance,speaker,Did you graduate high school? It's a lot harder than most people think.
hit:411_conv:823,utterance,listener,Sure I did! It takes determation to succeed
hit:411_conv:823,utterance,speaker,I didn't think I woudl have to do that much studying. I figured that came later in college.
hit:411_conv:823,utterance,listener,"So if not by studying ,what else?"
hit:8262_conv:16524,situation,none,I'm proud of myself.
hit:8262_conv:16524,utterance,speaker,I'm happy with the person that I grew up to be.
hit:8262_conv:16524,utterance,listener,What are some of your best traits?
hit:8262_conv:16524,utterance,speaker,I'm healthy!
hit:8262_conv:16524,utterance,listener,Do you exercise often?
hit:1849_conv:3698,situation,none,I started teaching my daughter sign language when she was a baby. She started using it to communicate.
hit:1849_conv:3698,utterance,speaker,When my daughter was a baby she couldn't talk so I taught her sign language.
hit:1849_conv:3698,utterance,listener,"i just love that, my son knows ASL"
hit:1849_conv:3698,utterance,speaker,That's great! I taught her a few words that were interesting to her so she could tell us what she needed.
hit:1849_conv:3698,utterance,listener,i wish schools would teach kids asl
hit:1849_conv:3698,utterance,speaker,"Yeah, me too that would be nice for them to learn."
hit:9366_conv:18732,situation,none,My son is getting ready to go into the military! I am so pleased with him.
hit:9366_conv:18732,utterance,speaker,My son is getting ready to go into the military! I am so pleased with him
hit:9366_conv:18732,utterance,listener,What branch of the military then?
hit:9366_conv:18732,utterance,speaker,The marines. He has always wanted to join.  I am glad he is finally getting to.
hit:9366_conv:18732,utterance,listener,The marines is by far my favorite so good for him!
hit:2813_conv:5626,situation,none,My son said his first word the other day.
hit:2813_conv:5626,utterance,speaker,My son said his first word the other day. My little man is going to be smart just like his pop's.
hit:2813_conv:5626,utterance,listener,Oh man! That must have been great to hear! What did he say?
hit:2813_conv:5626,utterance,speaker,He said poop. When I heard It I jumped up with joy. That's my boy!
